CurrentDateTime,RSSI,RSRP,RSRQ,RSSNR,CQI,TA,Level,ANDRO_ID,Bitrate (DataSource),Bitrate (Mpd),Resolution (Displayed),Resolution (Mpd),Rebuffering (Last),Segment Size,State Current
2024-02-14T15:38:06.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6523,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:07.406,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,7993,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:08.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,7993,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:09.406,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,8571,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:10.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,8571,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:11.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,7668,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:12.406,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,7668,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:13.406,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6992,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:14.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6992,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:15.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6992,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:16.406,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:17.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:18.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:19.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:20.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:21.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:22.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:23.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:24.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:25.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:26.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:27.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:28.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:29.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:30.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:31.406,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,6763,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:32.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,816,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:33.408,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,816,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:34.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,816,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:35.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,816,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:36.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,2220,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:37.408,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,2220,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:38.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,2220,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:39.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,2220,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:40.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,2220,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:41.407,-95,-95,-12,-20,7,2147483647,1,c213b90a14211698,2220,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:42.407,-93,-93,-13,-20,7,2147483647,1,c213b90a14211698,2220,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:43.408,-93,-93,-13,-20,7,2147483647,1,c213b90a14211698,2220,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:44.407,-93,-93,-13,-20,7,2147483647,1,c213b90a14211698,2220,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:45.407,-93,-93,-13,-20,7,2147483647,1,c213b90a14211698,2220,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:46.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2301,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:47.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2301,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:48.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,3447,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:49.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,3447,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:50.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,3447,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:51.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2974,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:52.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2974,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:53.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2974,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:54.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2697,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:55.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2697,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:56.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2697,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:57.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2697,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:58.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2697,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:38:59.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2697,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:00.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,1986,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:01.408,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,1986,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:02.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2363,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:03.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2368,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:04.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2368,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:05.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2368,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:06.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2368,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:07.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2368,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:08.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,1966,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:09.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,1966,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:10.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,1966,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:11.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2414,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:12.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2560,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:13.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2560,1077,1920x1080,640x360,962,2.0,STATE_READY
2024-02-14T15:39:14.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2895,1801,1920x1080,736x414,962,2.0,STATE_READY
2024-02-14T15:39:15.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2895,1801,1920x1080,736x414,962,2.0,STATE_READY
2024-02-14T15:39:16.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2895,1801,1920x1080,736x414,962,2.0,STATE_READY
2024-02-14T15:39:17.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2895,1801,1920x1080,736x414,962,2.0,STATE_READY
2024-02-14T15:39:18.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,3010,1801,1920x1080,736x414,962,2.0,STATE_READY
2024-02-14T15:39:19.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,3064,1801,1920x1080,736x414,962,2.0,STATE_READY
2024-02-14T15:39:20.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,3064,1801,1920x1080,736x414,962,2.0,STATE_READY
2024-02-14T15:39:21.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,3064,1801,1920x1080,736x414,962,2.0,STATE_READY
2024-02-14T15:39:22.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,3064,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:23.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2524,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:24.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2524,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:25.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2524,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:26.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2422,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:27.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2422,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:28.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2376,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:29.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2376,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:30.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2376,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:31.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2376,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:32.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2376,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:33.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,1741,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:34.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,1741,1077,640x360,640x360,962,2.0,STATE_READY
2024-02-14T15:39:35.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,1741,1077,640x360,640x360,962,2.0,STATE_READY
2024-02-14T15:39:36.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2993,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:37.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,2993,1801,640x360,736x414,962,2.0,STATE_READY
2024-02-14T15:39:38.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,4976,3091,640x360,1280x720,962,2.0,STATE_READY
2024-02-14T15:39:39.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7156,4375,640x360,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:40.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,9070,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:41.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,13990,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:42.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,13990,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:43.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,9363,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:44.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,9363,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:45.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7070,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:46.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7070,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:47.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7070,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:48.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7816,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:49.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7816,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:50.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7206,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:51.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6257,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:52.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6257,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:53.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6257,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:54.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7393,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:55.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7393,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:56.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7038,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:57.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6727,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:58.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6727,4375,640x360,1920x1080,962,2.0,STATE_READY
2024-02-14T15:39:59.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8070,4375,640x360,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:00.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7220,4375,640x360,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:01.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7220,4375,640x360,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:02.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7220,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:03.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7847,4375,736x414,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:04.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7074,4375,1280x720,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:05.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6444,4375,1280x720,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:06.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6402,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:07.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6402,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:08.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6402,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:09.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7668,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:10.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7668,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:11.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7668,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:12.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7913,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:13.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,7913,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:14.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8413,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:15.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8413,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:16.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,8413,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:17.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6263,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:18.406,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6263,4375,1920x1080,1920x1080,962,2.0,STATE_READY
2024-02-14T15:40:19.407,-95,-95,-13,-20,7,2147483647,1,c213b90a14211698,6263,4375,1920x1080,1920x1080,962,2.0,STATE_READY
